,날짜,use_start_lng,use_start_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
1034,1218,127.288727,36.614142,-9.0,0.0,0,1,4.68
2056,1218,127.244876,36.489645,-9.0,0.0,0,1,0.0
3190,1218,127.232672,36.518381,-9.0,0.0,0,1,1.0
1118,1218,127.284106,36.497816,-9.0,0.0,0,1,-1.65
1027,1218,127.303453,36.601647,-9.0,0.0,0,1,0.33
2196,1218,127.26829,36.480811,-9.0,0.0,0,1,-5.65
1111,1218,127.311827,36.497844,-9.0,0.0,0,1,19.84
3197,1218,127.239164,36.518155,-9.0,0.0,0,1,1.47
2105,1218,127.303937,36.490897,-9.0,0.0,0,1,0.01
2049,1218,127.256785,36.501591,-9.0,0.0,0,1,19.38
2259,1218,127.28665,36.594851,-9.0,0.0,0,1,-0.51
3281,1218,127.269599,36.499517,-9.0,0.0,0,1,0.72
3183,1218,127.234014,36.510417,-9.0,0.0,0,1,0.66
2245,1218,127.259272,36.498197,-9.0,0.0,0,1,0.92
2098,1218,127.301409,36.487204,-9.0,0.0,0,1,2.95
1174,1218,127.26128,36.494068,-9.0,0.0,0,1,2.3
3134,1218,127.251107,36.483183,-9.0,0.0,0,1,1.81
2126,1218,127.264262,36.519649,-9.0,0.0,0,1,-1.0
3148,1218,127.243401,36.493183,-9.0,0.0,0,1,-0.43
3267,1218,127.266847,36.512181,-9.0,0.0,0,1,-1.75
1160,1218,127.262608,36.491181,-9.0,0.0,0,1,1.89
2210,1218,127.272031,36.501221,-9.0,0.0,0,1,-2.17
999,1218,127.249936,36.503709,-9.0,0.0,0,1,0.34
3260,1218,127.258868,36.513965,-9.0,0.0,0,1,7.42
2280,1218,127.311014,36.5011,-9.0,0.0,0,1,1.02
3141,1218,127.250668,36.486754,-9.0,0.0,0,1,4.47
3309,1218,127.250118,36.495699,-9.0,0.0,0,1,3.85
2021,1218,127.262583,36.518269,-9.0,0.0,0,1,-0.15
2287,1218,127.287455,36.479679,-9.0,0.0,0,1,-3.91
1167,1218,127.24453,36.519017,-9.0,0.0,0,1,2.46
3218,1218,127.249992,36.503494,-9.0,0.0,0,1,2.58
2252,1218,127.251684,36.470509,-9.0,0.0,0,1,6.63
992,1218,127.256734,36.49024,-9.0,0.0,0,1,25.66
1090,1218,127.282393,36.474437,-9.0,0.0,0,1,5.79
1433,1218,127.26201,36.504531,-9.0,0.0,0,1,11.12
4030,1218,127.251715,36.504355,-9.0,0.0,0,1,7.39
2462,1218,127.288405,36.480258,-9.0,0.0,0,1,-4.11
3792,1218,127.231786,36.507032,-9.0,0.0,0,1,0.67
460,1218,127.248062,36.485904,-9.0,0.0,0,1,1.58
47,1218,127.254921,36.474023,-9.0,0.0,0,1,5.74
3393,1218,127.258871,36.514066,-9.0,0.0,0,1,7.42
908,1218,127.257635,36.486579,-9.0,0.0,0,1,6.48
4254,1218,127.295203,36.481535,-9.0,0.0,0,1,0.08
54,1218,127.259645,36.482133,-9.0,0.0,0,1,19.07
3400,1218,127.261902,36.505376,-9.0,0.0,0,1,1.44
4247,1218,127.256584,36.492734,-9.0,0.0,0,1,7.31
3848,1218,127.247855,36.511842,-9.0,0.0,0,1,7.79
516,1218,127.300345,36.485543,-9.0,0.0,0,1,4.31
901,1218,127.304042,36.496106,-9.0,0.0,0,1,-0.85
3785,1218,127.237998,36.504463,-9.0,0.0,0,1,1.14
61,1218,127.251999,36.4842,-9.0,0.0,0,1,1.84
4240,1218,127.264689,36.487647,-9.0,0.0,0,1,3.54
3841,1218,127.250973,36.504884,-9.0,0.0,0,1,2.22
894,1218,127.258432,36.508184,-9.0,0.0,0,1,-1.69
453,1218,127.292663,36.480504,-9.0,0.0,0,1,2.58
3862,1218,127.251742,36.516766,-9.0,0.0,0,1,1.83
4233,1218,127.240604,36.517274,-9.0,0.0,0,1,2.18
3414,1218,127.25736,36.488186,-9.0,0.0,0,1,0.53
887,1218,127.265345,36.498407,-9.0,0.0,0,1,6.74
3778,1218,127.248717,36.498982,-9.0,0.0,0,1,-1.75
3855,1218,127.245669,36.514281,-9.0,0.0,0,1,1.53
446,1218,127.265907,36.506698,-9.0,0.0,0,1,22.45
75,1218,127.24858,36.494859,-9.0,0.0,0,1,6.03
4226,1218,127.26201,36.507734,-9.0,0.0,0,1,13.15
3421,1218,127.26063,36.483176,-9.0,0.0,0,1,8.4
880,1218,127.258282,36.491393,-9.0,0.0,0,1,13.51
530,1218,127.244675,36.487448,-9.0,0.0,0,1,-0.07
82,1218,127.25591,36.491253,-9.0,0.0,0,1,8.02
4219,1218,127.250582,36.481289,-9.0,0.0,0,1,-0.14
3428,1218,127.266287,36.484868,-9.0,0.0,0,1,-0.96
523,1218,127.301324,36.484498,-9.0,0.0,0,1,5.03
3407,1218,127.256564,36.493558,-9.0,0.0,0,1,-0.88
803,1218,127.265962,36.514743,-9.0,0.0,0,1,4.51
4170,1218,127.269581,36.491393,-9.0,0.0,0,1,-4.05
4051,1218,127.269628,36.496308,-9.0,0.0,0,1,-4.54
3939,1218,127.266194,36.485519,-9.0,0.0,0,1,-1.08
362,1218,127.250465,36.512819,-9.0,0.0,0,1,1.12
4072,1218,127.259576,36.513555,-9.0,0.0,0,1,4.08
733,1218,127.23724,36.520021,-9.0,0.0,0,1,1.21
607,1218,127.249473,36.519095,-9.0,0.0,0,1,3.52
698,1218,127.252129,36.495453,-9.0,0.0,0,1,1.67
3694,1218,127.281104,36.477518,-9.0,0.0,0,1,-0.2
4065,1218,127.257465,36.486861,-9.0,0.0,0,1,7.32
3575,1218,127.267166,36.525831,-9.0,0.0,0,1,-0.11
726,1218,127.23313,36.515171,-9.0,0.0,0,1,1.6
3946,1218,127.30001,36.491935,-9.0,0.0,0,1,2.76
355,1218,127.262638,36.491111,-9.0,0.0,0,1,5.19
614,1218,127.323787,36.489735,-9.0,0.0,0,1,-1.56
4058,1218,127.276958,36.50224,-9.0,0.0,0,1,-1.65
236,1218,127.254081,36.492507,-9.0,0.0,0,1,4.21
3568,1218,127.259974,36.515383,-9.0,0.0,0,1,-0.84
229,1218,127.244723,36.496255,-9.0,0.0,0,1,9.86
3582,1218,127.290782,36.594882,-9.0,0.0,0,1,3.29
719,1218,127.22993,36.510399,-9.0,0.0,0,1,2.6
3589,1218,127.258929,36.519525,-9.0,0.0,0,1,4.44
712,1218,127.2367,36.506601,-9.0,0.0,0,1,1.08
3953,1218,127.258088,36.489306,-9.0,0.0,0,1,9.42
348,1218,127.262017,36.481211,-9.0,0.0,0,1,0.88
621,1218,127.291883,36.482037,-9.0,0.0,0,1,0.72
257,1218,127.304452,36.492532,-9.0,0.0,0,1,0.34
3596,1218,127.322189,36.498194,-9.0,0.0,0,1,1.11
68,1218,127.247663,36.48678,-9.0,0.0,0,1,9.69
4044,1218,127.263175,36.489469,-9.0,0.0,0,1,-2.71
3680,1218,127.267659,36.527004,-9.0,0.0,0,1,0.56
3960,1218,127.265634,36.496111,-9.0,0.0,0,1,1.02
264,1218,127.256961,36.490977,-9.0,0.0,0,1,27.1
4037,1218,127.260765,36.482946,-9.0,0.0,0,1,11.0
3603,1218,127.247185,36.466008,-9.0,0.0,0,1,-0.08
250,1218,127.265278,36.486225,-9.0,0.0,0,1,-1.97
3687,1218,127.25492,36.499012,-9.0,0.0,0,1,7.95
705,1218,127.249656,36.498909,-9.0,0.0,0,1,1.65
4261,1218,127.24139,36.516053,-9.0,0.0,0,1,1.83
915,1218,127.255243,36.486866,-9.0,0.0,0,1,6.37
3386,1218,127.260769,36.503985,-9.0,0.0,0,1,-1.81
3449,1218,127.257664,36.486458,-9.0,0.0,0,1,6.42
425,1218,127.317873,36.494792,-9.0,0.0,0,1,0.08
4198,1218,127.291523,36.591022,-9.0,0.0,0,1,1.94
845,1218,127.244926,36.497532,-9.0,0.0,0,1,4.14
117,1218,127.234859,36.516338,-9.0,0.0,0,1,1.35
103,1218,127.230843,36.507874,-9.0,0.0,0,1,-0.06
4184,1218,127.232504,36.522384,-9.0,0.0,0,1,1.23
3764,1218,127.245049,36.494615,-9.0,0.0,0,1,-2.0
859,1218,127.298353,36.482894,-9.0,0.0,0,1,-0.09
3442,1218,127.272159,36.501506,-9.0,0.0,0,1,-1.18
4205,1218,127.299658,36.487013,-9.0,0.0,0,1,2.71
3463,1218,127.250585,36.484933,-9.0,0.0,0,1,0.94
838,1218,127.294955,36.478563,-9.0,0.0,0,1,1.95
96,1218,127.233817,36.505251,-9.0,0.0,0,1,1.21
3869,1218,127.258136,36.515974,-9.0,0.0,0,1,4.01
852,1218,127.256191,36.490722,-9.0,0.0,0,1,7.33
3876,1218,127.259256,36.514773,-9.0,0.0,0,1,7.84
873,1218,127.30418,36.492171,-9.0,0.0,0,1,9.68
3757,1218,127.251418,36.487309,-9.0,0.0,0,1,4.35
1846,1218,127.29411,36.484045,-9.0,0.0,0,1,1.28
89,1218,127.248864,36.498653,-9.0,0.0,0,1,1.03
3435,1218,127.253183,36.511586,-9.0,0.0,0,1,0.62
831,1218,127.293302,36.482616,-9.0,0.0,0,1,0.78
4177,1218,127.318591,36.494163,-9.0,0.0,0,1,10.68
4212,1218,127.298952,36.484544,-9.0,0.0,0,1,5.32
3470,1218,127.258866,36.485572,-9.0,0.0,0,1,-0.07
551,1218,127.262159,36.487447,-9.0,0.0,0,1,7.33
124,1218,127.241019,36.517241,-9.0,0.0,0,1,2.01
439,1218,127.263266,36.494596,-9.0,0.0,0,1,-0.56
866,1218,127.265018,36.487162,-9.0,0.0,0,1,1.45
544,1218,127.271252,36.503824,-9.0,0.0,0,1,10.1
537,1218,127.28137,36.49906,-9.0,0.0,0,1,0.62
4191,1218,127.269877,36.491979,-9.0,0.0,0,1,0.26
110,1218,127.233017,36.513226,-9.0,0.0,0,1,0.06
3456,1218,127.25661,36.496023,-9.0,0.0,0,1,-0.99
3883,1218,127.264788,36.511118,-9.0,0.0,0,1,6.26
341,1218,127.257568,36.487754,-9.0,0.0,0,1,6.08
3750,1218,127.253073,36.484625,-9.0,0.0,0,1,2.51
3988,1218,127.256726,36.484572,-9.0,0.0,0,1,2.91
3813,1218,127.241418,36.517565,-9.0,0.0,0,1,2.32
5,1218,127.286182,36.477736,-9.0,0.0,0,1,1.54
3351,1218,127.263429,36.506202,-9.0,0.0,0,1,9.78
950,1218,127.252272,36.494374,-9.0,0.0,0,1,-0.09
3820,1218,127.239665,36.510333,-9.0,0.0,0,1,-1.24
4296,1218,127.261637,36.509061,-9.0,0.0,0,1,4.56
481,1218,127.258243,36.507789,-9.0,0.0,0,1,3.87
3358,1218,127.266065,36.515344,-9.0,0.0,0,1,3.51
943,1218,127.261445,36.504057,-9.0,0.0,0,1,0.84
12,1218,127.298771,36.483134,-9.0,0.0,0,1,-0.57
4289,1218,127.287577,36.480599,-9.0,0.0,0,1,1.04
495,1218,127.259276,36.512653,-9.0,0.0,0,1,13.72
3806,1218,127.232677,36.518663,-9.0,0.0,0,1,1.0
3365,1218,127.261558,36.481014,-9.0,0.0,0,1,3.38
40,1218,127.274318,36.475098,-9.0,0.0,0,1,-0.21
488,1218,127.262997,36.493776,-9.0,0.0,0,1,-2.32
936,1218,127.240966,36.493701,-9.0,0.0,0,1,-0.62
19,1218,127.296539,36.487322,-9.0,0.0,0,1,4.21
4282,1218,127.328582,36.50074,-9.0,0.0,0,1,-0.09
3771,1218,127.249278,36.494827,-9.0,0.0,0,1,3.5
474,1218,127.27699,36.47095,-9.0,0.0,0,1,3.43
3372,1218,127.256992,36.487081,-9.0,0.0,0,1,6.39
26,1218,127.298603,36.489872,-9.0,0.0,0,1,-0.17
4275,1218,127.282449,36.468474,-9.0,0.0,0,1,5.03
502,1218,127.274595,36.494794,-9.0,0.0,0,1,-1.28
929,1218,127.261377,36.50535,-9.0,0.0,0,1,-2.18
432,1218,127.304615,36.496675,-9.0,0.0,0,1,2.62
3827,1218,127.247137,36.499098,-9.0,0.0,0,1,-1.09
3834,1218,127.24989,36.504114,-9.0,0.0,0,1,-0.07
467,1218,127.299956,36.485073,-9.0,0.0,0,1,7.21
3379,1218,127.253168,36.488107,-9.0,0.0,0,1,1.83
922,1218,127.256158,36.494057,-9.0,0.0,0,1,17.52
4268,1218,127.322671,36.496736,-9.0,0.0,0,1,3.32
509,1218,127.299561,36.503421,-9.0,0.0,0,1,0.13
33,1218,127.280865,36.474907,-9.0,0.0,0,1,3.52
3799,1218,127.233675,36.510748,-9.0,0.0,0,1,0.38
271,1218,127.289957,36.480167,-9.0,0.0,0,1,-3.1
418,1218,127.290559,36.621048,-9.0,0.0,0,1,2.78
3631,1218,127.261328,36.488689,-9.0,0.0,0,1,11.08
3722,1218,127.280487,36.475127,-9.0,0.0,0,1,2.8
3925,1218,127.255052,36.49264,-9.0,0.0,0,1,6.69
3540,1218,127.249288,36.483121,-9.0,0.0,0,1,0.74
3519,1218,127.328621,36.499711,-9.0,0.0,0,1,-0.06
782,1218,127.250458,36.512605,-9.0,0.0,0,1,2.17
180,1218,127.261888,36.516176,-9.0,0.0,0,1,3.56
4121,1218,127.306808,36.496003,-9.0,0.0,0,1,7.42
3526,1218,127.259114,36.517504,-9.0,0.0,0,1,3.94
775,1218,127.248956,36.511523,-9.0,0.0,0,1,0.62
187,1218,127.259334,36.51421,-9.0,0.0,0,1,6.64
201,1218,127.271983,36.502563,-9.0,0.0,0,1,6.26
4114,1218,127.261514,36.504309,-9.0,0.0,0,1,9.57
586,1218,127.29294,36.480135,-9.0,0.0,0,1,-0.67
3715,1218,127.308087,36.481066,-9.0,0.0,0,1,0.79
383,1218,127.249799,36.504512,-9.0,0.0,0,1,3.17
3932,1218,127.253187,36.475209,-9.0,0.0,0,1,5.7
768,1218,127.25001,36.509118,-9.0,0.0,0,1,-0.34
3701,1218,127.297858,36.482487,-9.0,0.0,0,1,-0.17
369,1218,127.257419,36.507592,-9.0,0.0,0,1,-3.05
579,1218,127.260384,36.497497,-9.0,0.0,0,1,-0.37
390,1218,127.248629,36.511553,-9.0,0.0,0,1,1.03
761,1218,127.24962,36.506615,-9.0,0.0,0,1,0.82
4100,1218,127.248994,36.493333,-9.0,0.0,0,1,5.91
376,1218,127.257111,36.487465,-9.0,0.0,0,1,4.21
3708,1218,127.235896,36.499667,-9.0,0.0,0,1,2.0
208,1218,127.269458,36.497987,-9.0,0.0,0,1,1.24
3547,1218,127.264161,36.516144,-9.0,0.0,0,1,7.2
754,1218,127.247207,36.502186,-9.0,0.0,0,1,1.7
593,1218,127.32453,36.491178,-9.0,0.0,0,1,1.39
4093,1218,127.31053,36.497748,-9.0,0.0,0,1,0.02
215,1218,127.294162,36.483599,-9.0,0.0,0,1,-2.57
3554,1218,127.258063,36.503066,-9.0,0.0,0,1,4.05
747,1218,127.243793,36.501713,-9.0,0.0,0,1,10.27
4086,1218,127.27964,36.47092,-9.0,0.0,0,1,1.03
600,1218,127.2884,36.480947,-9.0,0.0,0,1,-2.65
194,1218,127.261882,36.510627,-9.0,0.0,0,1,4.1
4107,1218,127.296809,36.610198,-9.0,0.0,0,1,0.93
3918,1218,127.2417,36.496172,-9.0,0.0,0,1,1.52
2952,1218,127.277899,36.469965,-9.0,0.0,0,1,1.49
2406,1218,127.289834,36.497709,-9.0,0.0,0,1,0.35
1902,1218,127.262328,36.479133,-9.0,0.0,0,1,4.74
1349,1218,127.237027,36.520219,-9.0,0.0,0,1,1.37
2959,1218,127.26769,36.525145,-9.0,0.0,0,1,0.27
1342,1218,127.237042,36.502942,-9.0,0.0,0,1,0.65
1874,1218,127.307528,36.482526,-9.0,0.0,0,1,1.12
2399,1218,127.262421,36.49216,-9.0,0.0,0,1,-0.55
2434,1218,127.3205,36.485792,-9.0,0.0,0,1,3.58
1398,1218,127.250768,36.514231,-9.0,0.0,0,1,0.64
1839,1218,127.266879,36.503281,-9.0,0.0,0,1,1.12
1447,1218,127.28775,36.479902,-9.0,0.0,0,1,-4.19
2861,1218,127.249233,36.505187,-9.0,0.0,0,1,9.11
1440,1218,127.270092,36.489489,-9.0,0.0,0,1,-4.31
2868,1218,127.247528,36.490402,-9.0,0.0,0,1,1.58
1356,1218,127.239129,36.51541,-9.0,0.0,0,1,3.04
1895,1218,127.25031,36.477601,-9.0,0.0,0,1,6.61
2413,1218,127.273774,36.469257,-9.0,0.0,0,1,4.64
2945,1218,127.243027,36.510859,-9.0,0.0,0,1,2.64
243,1218,127.297462,36.482212,-9.0,0.0,0,1,2.7
1076,1218,127.246996,36.489914,-9.0,0.0,0,1,2.42
2749,1218,127.262678,36.480336,-9.0,0.0,0,1,-1.05
1391,1218,127.24898,36.511775,-9.0,0.0,0,1,2.83
2917,1218,127.248697,36.484697,-9.0,0.0,0,1,2.28
2427,1218,127.263136,36.524612,-9.0,0.0,0,1,0.84
1881,1218,127.275669,36.471963,-9.0,0.0,0,1,0.11
131,1218,127.2394,36.510443,-9.0,0.0,0,1,-0.64
1384,1218,127.249758,36.510313,-9.0,0.0,0,1,3.96
1377,1218,127.251003,36.501881,-9.0,0.0,0,1,3.62
2931,1218,127.249603,36.50488,-9.0,0.0,0,1,1.71
2420,1218,127.322089,36.488489,-9.0,0.0,0,1,4.94
1888,1218,127.274299,36.469017,-9.0,0.0,0,1,4.64
1370,1218,127.248263,36.50198,-9.0,0.0,0,1,8.21
2938,1218,127.241516,36.505046,-9.0,0.0,0,1,0.91
1363,1218,127.241406,36.503886,-9.0,0.0,0,1,0.84
2924,1218,127.247664,36.486589,-9.0,0.0,0,1,1.93
3484,1218,127.249509,36.491229,-9.0,0.0,0,1,1.65
3533,1218,127.260959,36.509331,-9.0,0.0,0,1,10.84
404,1218,127.310543,36.497302,-9.0,0.0,0,1,2.04
3610,1218,127.261899,36.508227,-9.0,0.0,0,1,12.39
691,1218,127.248148,36.493878,-9.0,0.0,0,1,2.35
3673,1218,127.325279,36.496456,-9.0,0.0,0,1,-0.52
278,1218,127.255838,36.497316,-9.0,0.0,0,1,3.36
4023,1218,127.249746,36.494938,-9.0,0.0,0,1,5.09
3617,1218,127.264454,36.52787,-9.0,0.0,0,1,2.79
292,1218,127.255669,36.485127,-9.0,0.0,0,1,0.37
684,1218,127.250338,36.488113,-9.0,0.0,0,1,3.04
334,1218,127.251881,36.494407,-9.0,0.0,0,1,-1.56
285,1218,127.27429,36.505758,-9.0,0.0,0,1,-1.18
635,1218,127.301179,36.486802,-9.0,0.0,0,1,2.49
3666,1218,127.321965,36.497709,-9.0,0.0,0,1,6.8
3624,1218,127.2666,36.489121,-9.0,0.0,0,1,10.64
4016,1218,127.251968,36.495781,-9.0,0.0,0,1,7.66
677,1218,127.251332,36.485046,-9.0,0.0,0,1,1.44
628,1218,127.297934,36.48315,-9.0,0.0,0,1,3.16
3974,1218,127.273492,36.505807,-9.0,0.0,0,1,-0.68
4009,1218,127.25878,36.514595,-9.0,0.0,0,1,4.19
4079,1218,127.250099,36.485967,-9.0,0.0,0,1,-0.21
3491,1218,127.294963,36.602172,-9.0,0.0,0,1,4.07
642,1218,127.298701,36.490841,-9.0,0.0,0,1,-2.51
3659,1218,127.249105,36.502287,-9.0,0.0,0,1,4.73
299,1218,127.256948,36.487992,-9.0,0.0,0,1,6.68
4002,1218,127.260933,36.504349,-9.0,0.0,0,1,6.7
3638,1218,127.306277,36.495141,-9.0,0.0,0,1,4.57
327,1218,127.261713,36.504864,-9.0,0.0,0,1,27.35
3967,1218,127.267443,36.504548,-9.0,0.0,0,1,8.39
663,1218,127.251964,36.475565,-9.0,0.0,0,1,1.99
3995,1218,127.256149,36.49357,-9.0,0.0,0,1,16.45
320,1218,127.248985,36.486916,-9.0,0.0,0,1,-0.24
3645,1218,127.23453,36.519433,-9.0,0.0,0,1,1.5
656,1218,127.272908,36.474216,-9.0,0.0,0,1,-1.35
649,1218,127.276688,36.472668,-9.0,0.0,0,1,2.17
313,1218,127.261263,36.505084,-9.0,0.0,0,1,8.12
3981,1218,127.26186,36.481461,-9.0,0.0,0,1,-2.06
306,1218,127.252734,36.487647,-9.0,0.0,0,1,0.76
740,1218,127.239155,36.516902,-9.0,0.0,0,1,1.37
670,1218,127.260369,36.479792,-9.0,0.0,0,1,6.34
222,1218,127.29061,36.477142,-9.0,0.0,0,1,1.17
810,1218,127.257618,36.508385,-9.0,0.0,0,1,8.39
3477,1218,127.269667,36.492533,-9.0,0.0,0,1,0.52
824,1218,127.2662,36.495258,-9.0,0.0,0,1,3.09
558,1218,127.259026,36.495499,-9.0,0.0,0,1,7.8
3743,1218,127.251569,36.480223,-9.0,0.0,0,1,0.66
138,1218,127.246085,36.50206,-9.0,0.0,0,1,0.7
4163,1218,127.310056,36.49599,-9.0,0.0,0,1,0.63
3890,1218,127.270002,36.504864,-9.0,0.0,0,1,14.7
152,1218,127.241923,36.508983,-9.0,0.0,0,1,-0.04
411,1218,127.309493,36.498208,-9.0,0.0,0,1,1.64
145,1218,127.249841,36.504353,-9.0,0.0,0,1,1.31
817,1218,127.267186,36.504732,-9.0,0.0,0,1,7.08
4156,1218,127.288709,36.4788,-9.0,0.0,0,1,8.36
565,1218,127.295035,36.481002,-9.0,0.0,0,1,1.55
3561,1218,127.241161,36.519924,-9.0,0.0,0,1,2.11
4149,1218,127.260262,36.508541,-9.0,0.0,0,1,1.76
3911,1218,127.289331,36.476651,-9.0,0.0,0,1,4.52
3897,1218,127.264431,36.498105,-9.0,0.0,0,1,7.57
4128,1218,127.267595,36.506868,-9.0,0.0,0,1,10.28
166,1218,127.242543,36.514818,-9.0,0.0,0,1,3.07
3498,1218,127.234777,36.504293,-9.0,0.0,0,1,1.57
3652,1218,127.310773,36.494962,-9.0,0.0,0,1,-0.33
159,1218,127.249595,36.511492,-9.0,0.0,0,1,1.73
4142,1218,127.254439,36.479888,-9.0,0.0,0,1,1.14
3505,1218,127.309124,36.497413,-9.0,0.0,0,1,2.18
796,1218,127.26221,36.515906,-9.0,0.0,0,1,3.37
3904,1218,127.244934,36.494836,-9.0,0.0,0,1,-0.59
572,1218,127.321606,36.490739,-9.0,0.0,0,1,4.02
4135,1218,127.329186,36.49894,-9.0,0.0,0,1,-0.98
3729,1218,127.276105,36.471763,-9.0,0.0,0,1,0.78
397,1218,127.276504,36.474518,-9.0,0.0,0,1,4.85
3512,1218,127.313487,36.498583,-9.0,0.0,0,1,2.75
173,1218,127.253096,36.51964,-9.0,0.0,0,1,2.06
789,1218,127.249809,36.519458,-9.0,0.0,0,1,2.58
3736,1218,127.255363,36.475171,-9.0,0.0,0,1,5.22
1063,1219,127.233067,36.520986,-8.0,-2.0,0,1,2.34
881,1219,127.259943,36.497628,-8.0,-2.0,0,1,26.4
1056,1219,127.245724,36.465209,-8.0,-2.0,0,1,0.98
3247,1219,127.251742,36.516766,-8.0,-2.0,0,1,1.83
3429,1219,127.263175,36.489469,-8.0,-2.0,0,1,-2.71
874,1219,127.304154,36.491211,-8.0,-2.0,0,1,-0.38
3240,1219,127.245669,36.514281,-8.0,-2.0,0,1,1.53
3226,1219,127.250973,36.504884,-8.0,-2.0,0,1,2.22
1049,1219,127.255734,36.478032,-8.0,-2.0,0,1,2.69
867,1219,127.262704,36.495181,-8.0,-2.0,0,1,11.6
3233,1219,127.247855,36.511842,-8.0,-2.0,0,1,7.79
1077,1219,127.247783,36.488171,-8.0,-2.0,0,1,2.3
3443,1219,127.276958,36.50224,-8.0,-2.0,0,1,-1.65
860,1219,127.297137,36.482649,-8.0,-2.0,0,1,5.0
3198,1219,127.241418,36.517565,-8.0,-2.0,0,1,2.32
3436,1219,127.269628,36.496308,-8.0,-2.0,0,1,-4.54
3422,1219,127.260765,36.482946,-8.0,-2.0,0,1,11.0
3177,1219,127.231786,36.507032,-8.0,-2.0,0,1,0.67
3212,1219,127.247137,36.499098,-8.0,-2.0,0,1,-1.09
1084,1219,127.26726,36.500524,-8.0,-2.0,0,1,-2.63
1112,1219,127.317611,36.496058,-8.0,-2.0,0,1,5.99
3471,1219,127.27964,36.47092,-8.0,-2.0,0,1,1.03
832,1219,127.28775,36.479902,-8.0,-2.0,0,1,-4.19
3191,1219,127.232677,36.518663,-8.0,-2.0,0,1,1.0
1119,1219,127.259281,36.514435,-8.0,-2.0,0,1,5.56
3184,1219,127.233675,36.510748,-8.0,-2.0,0,1,0.38
3478,1219,127.31053,36.497748,-8.0,-2.0,0,1,0.02
825,1219,127.270092,36.489489,-8.0,-2.0,0,1,-4.31
1126,1219,127.302367,36.489461,-8.0,-2.0,0,1,1.23
3485,1219,127.248994,36.493333,-8.0,-2.0,0,1,5.91
818,1219,127.26201,36.504531,-8.0,-2.0,0,1,11.12
1133,1219,127.26509,36.524998,-8.0,-2.0,0,1,4.65
846,1219,127.243222,36.496011,-8.0,-2.0,0,1,6.02
3457,1219,127.259576,36.513555,-8.0,-2.0,0,1,4.08
1091,1219,127.28319,36.477265,-8.0,-2.0,0,1,5.38
3219,1219,127.24989,36.504114,-8.0,-2.0,0,1,-0.07
2729,1219,127.263471,36.495997,-8.0,-2.0,0,1,28.04
853,1219,127.248722,36.495532,-8.0,-2.0,0,1,9.77
3849,1219,127.249595,36.511492,-8.0,-2.0,0,1,1.73
454,1219,127.27871,36.473434,-8.0,-2.0,0,1,1.6
1588,1219,127.263804,36.495494,-8.0,-2.0,0,1,19.56
482,1219,127.252117,36.517449,-8.0,-2.0,0,1,2.25
3821,1219,127.2394,36.510443,-8.0,-2.0,0,1,-0.64
2757,1219,127.256992,36.487081,-8.0,-2.0,0,1,6.39
1546,1219,127.259691,36.511538,-8.0,-2.0,0,1,1.49
3786,1219,127.233817,36.505251,-8.0,-2.0,0,1,1.21
517,1219,127.267491,36.527971,-8.0,-2.0,0,1,0.53
1511,1219,127.264262,36.519649,-8.0,-2.0,0,1,-1.0
2792,1219,127.256564,36.493558,-8.0,-2.0,0,1,-0.88
3793,1219,127.230843,36.507874,-8.0,-2.0,0,1,-0.06
510,1219,127.301503,36.489072,-8.0,-2.0,0,1,1.63
1518,1219,127.262081,36.480312,-8.0,-2.0,0,1,8.65
1105,1219,127.266804,36.484644,-8.0,-2.0,0,1,-2.12
2722,1219,127.26228,36.484577,-8.0,-2.0,0,1,0.6
3450,1219,127.257465,36.486861,-8.0,-2.0,0,1,7.32
1581,1219,127.26829,36.480811,-8.0,-2.0,0,1,-5.65
3842,1219,127.241923,36.508983,-8.0,-2.0,0,1,-0.04
1070,1219,127.262043,36.507427,-8.0,-2.0,0,1,10.4
2988,1219,127.247185,36.466008,-8.0,-2.0,0,1,-0.08
1322,1219,127.236016,36.501136,-8.0,-2.0,0,1,1.26
3639,1219,127.295203,36.481535,-8.0,-2.0,0,1,0.08
1553,1219,127.239875,36.499373,-8.0,-2.0,0,1,-0.73
2750,1219,127.261558,36.481014,-8.0,-2.0,0,1,3.38
3828,1219,127.246085,36.50206,-8.0,-2.0,0,1,0.7
475,1219,127.282393,36.474437,-8.0,-2.0,0,1,5.79
1560,1219,127.259844,36.500817,-8.0,-2.0,0,1,31.8
2743,1219,127.266065,36.515344,-8.0,-2.0,0,1,3.51
1567,1219,127.251984,36.490853,-8.0,-2.0,0,1,2.12
3835,1219,127.249841,36.504353,-8.0,-2.0,0,1,1.31
468,1219,127.313054,36.497527,-8.0,-2.0,0,1,1.93
2736,1219,127.263429,36.506202,-8.0,-2.0,0,1,9.78
1574,1219,127.247303,36.504762,-8.0,-2.0,0,1,4.42
461,1219,127.246996,36.489914,-8.0,-2.0,0,1,2.42
839,1219,127.295566,36.479504,-8.0,-2.0,0,1,1.92
1273,1219,127.274299,36.469017,-8.0,-2.0,0,1,4.64
3205,1219,127.239665,36.510333,-8.0,-2.0,0,1,-1.24
3037,1219,127.310773,36.494962,-8.0,-2.0,0,1,-0.33
3597,1219,127.298952,36.484544,-8.0,-2.0,0,1,5.32
3583,1219,127.291523,36.591022,-8.0,-2.0,0,1,1.94
